amount_tsh,basin,population,public_meeting,scheme_management,permit,extraction_type_class,management_group,payment_type,quality_group,quantity_group,source_class,waterpoint_type_group,status_group,age
0.0,Internal,15300,True,VWC,False,submersible,user-group,never pay,good,insufficient,groundwater,communal standpipe,non functional,37.0
0.0,Pangani,130,True,VWC,False,gravity,user-group,unknown,good,enough,surface,communal standpipe,functional,14.0
0.0,Lake Victoria,250,True,WUG,False,other,user-group,unknown,salty,enough,groundwater,other,non functional,31.0
0.0,Pangani,100,False,VWC,True,gravity,user-group,never pay,good,insufficient,groundwater,other,non functional,48.0
0.0,Pangani,300,True,VWC,True,gravity,user-group,never pay,good,insufficient,groundwater,communal standpipe,non functional,30.0
0.0,Lake Rukwa,700,True,VWC,False,handpump,user-group,never pay,good,enough,groundwater,hand pump,functional,11.0
500.0,Rufiji,95,True,WUA,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,11.0
20.0,Pangani,200,True,VWC,True,submersible,user-group,per bucket,good,enough,groundwater,communal standpipe,functional,16.0
100.0,Wami / Ruvu,600,True,WUA,False,submersible,user-group,per bucket,good,enough,groundwater,communal standpipe,non functional,20.0
0.0,Wami / Ruvu,50,True,VWC,True,submersible,user-group,never pay,good,enough,surface,communal standpipe,non functional,27.0
4700.0,Rufiji,65,True,VWC,True,gravity,user-group,annually,good,enough,unknown,communal standpipe,functional,34.0
0.0,Ruvuma / Southern Coast,300,True,VWC,False,submersible,user-group,never pay,good,enough,groundwater,communal standpipe,non functional,34.0
20.0,Wami / Ruvu,2500,True,VWC,False,handpump,user-group,per bucket,salty,enough,groundwater,hand pump,functional,12.0
500.0,Wami / Ruvu,1000,True,VWC,True,handpump,user-group,monthly,salty,insufficient,groundwater,hand pump,functional,22.0
500.0,Wami / Ruvu,280,True,VWC,True,handpump,user-group,monthly,good,insufficient,groundwater,hand pump,functional,44.0
30.0,Pangani,300,True,VWC,True,gravity,user-group,per bucket,good,enough,groundwater,communal standpipe,non functional,50.0
300.0,Rufiji,60,True,VWC,True,gravity,user-group,on failure,good,enough,surface,communal standpipe,functional,9.0
1000.0,Ruvuma / Southern Coast,1,True,VWC,False,gravity,user-group,annually,good,enough,surface,communal standpipe,non functional,30.0
0.0,Lake Tanganyika,340,True,VWC,True,handpump,user-group,unknown,good,enough,groundwater,hand pump,functional,8.0
0.0,Pangani,60,True,VWC,True,gravity,user-group,unknown,good,enough,groundwater,communal standpipe,functional,11.0
0.0,Lake Nyasa,150,True,VWC,True,handpump,user-group,on failure,good,seasonal,groundwater,hand pump,functional,25.0
0.0,Rufiji,1,True,Parastatal,True,motorpump,parastatal,never pay,good,enough,groundwater,communal standpipe,non functional,14.0
450.0,Pangani,100,True,Water Board,True,gravity,user-group,other,good,enough,groundwater,communal standpipe,functional,25.0
20.0,Internal,145,True,Water Board,True,gravity,user-group,per bucket,good,enough,surface,communal standpipe,functional,38.0
0.0,Rufiji,1,True,VWC,True,gravity,user-group,never pay,good,dry,groundwater,communal standpipe,non functional,20.0
20.0,Pangani,200,True,Private operator,True,submersible,commercial,per bucket,good,enough,groundwater,communal standpipe,functional,14.0
0.0,Lake Rukwa,120,False,VWC,False,gravity,user-group,never pay,good,enough,surface,communal standpipe,functional,36.0
200.0,Lake Nyasa,0,True,WUA,False,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,32.0
0.0,Wami / Ruvu,150,True,SWC,False,motorpump,other,never pay,salty,dry,groundwater,other,non functional,50.0
40.0,Rufiji,1,True,VWC,True,gravity,user-group,per bucket,good,enough,groundwater,communal standpipe,functional,28.0
0.0,Pangani,1,True,VWC,True,gravity,user-group,never pay,good,enough,groundwater,communal standpipe,functional,12.0
0.0,Lake Victoria,450,False,WUG,False,other,user-group,unknown,good,enough,groundwater,other,non functional,29.0
500.0,Pangani,344,True,VWC,True,gravity,user-group,on failure,good,enough,groundwater,communal standpipe,functional,8.0
0.0,Pangani,100,False,Private operator,False,other,commercial,never pay,salty,dry,groundwater,other,non functional,16.0
0.0,Rufiji,0,False,VWC,True,handpump,user-group,never pay,good,enough,groundwater,hand pump,functional,20.0
0.0,Internal,210,True,VWC,True,gravity,user-group,never pay,good,insufficient,groundwater,communal standpipe,functional,12.0
0.0,Rufiji,50,True,VWC,False,gravity,user-group,never pay,good,enough,groundwater,communal standpipe,non functional,19.0
0.0,Pangani,200,True,VWC,True,gravity,user-group,never pay,good,enough,groundwater,communal standpipe,non functional,22.0
500.0,Internal,495,True,VWC,True,handpump,user-group,monthly,good,enough,groundwater,hand pump,functional,26.0
4000.0,Pangani,220,True,VWC,False,submersible,user-group,monthly,salty,insufficient,groundwater,communal standpipe,functional,15.0
0.0,Pangani,1,True,WUA,True,gravity,user-group,never pay,good,insufficient,groundwater,communal standpipe,non functional,50.0
0.0,Pangani,98,True,VWC,True,gravity,user-group,unknown,good,enough,groundwater,communal standpipe,functional,48.0
1500.0,Rufiji,36,True,VWC,True,gravity,user-group,annually,good,enough,groundwater,communal standpipe,functional,14.0
0.0,Pangani,100,True,VWC,False,gravity,user-group,never pay,good,dry,groundwater,communal standpipe,non functional,11.0
0.0,Pangani,1,True,Water Board,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,19.0
0.0,Pangani,1,True,VWC,True,handpump,user-group,never pay,good,enough,groundwater,hand pump,functional,45.0
500.0,Ruvuma / Southern Coast,300,True,VWC,True,submersible,user-group,monthly,good,enough,groundwater,communal standpipe,functional,32.0
0.0,Internal,621,True,VWC,True,gravity,user-group,never pay,good,dry,groundwater,communal standpipe,non functional,15.0
0.0,Internal,220,True,VWC,True,gravity,user-group,never pay,good,enough,groundwater,communal standpipe,non functional,47.0
0.0,Lake Tanganyika,350,True,VWC,False,other,other,unknown,good,enough,groundwater,other,non functional,14.0
0.0,Wami / Ruvu,150,True,VWC,True,other,user-group,never pay,good,enough,groundwater,other,non functional,25.0
6.0,Pangani,100,True,Water Board,True,gravity,user-group,per bucket,good,enough,groundwater,communal standpipe,functional,12.0
0.0,Pangani,100,True,VWC,True,gravity,user-group,unknown,good,enough,groundwater,communal standpipe,functional,46.0
0.0,Pangani,100,True,VWC,False,gravity,user-group,never pay,good,insufficient,groundwater,communal standpipe,non functional,12.0
0.0,Pangani,300,True,VWC,True,gravity,user-group,never pay,good,enough,unknown,communal standpipe,functional,13.0
200.0,Rufiji,150,True,WUA,True,gravity,user-group,monthly,good,insufficient,surface,communal standpipe,functional,11.0
0.0,Ruvuma / Southern Coast,600,True,VWC,True,submersible,user-group,unknown,good,insufficient,groundwater,communal standpipe,non functional,10.0
0.0,Pangani,1,True,VWC,True,gravity,user-group,never pay,good,enough,groundwater,communal standpipe,functional,13.0
300.0,Rufiji,30,True,VWC,False,submersible,user-group,monthly,good,enough,groundwater,communal standpipe,functional,11.0
0.0,Pangani,2813,True,VWC,False,gravity,user-group,never pay,good,insufficient,surface,communal standpipe,functional,27.0
0.0,Pangani,1,True,WUA,True,gravity,user-group,monthly,good,insufficient,groundwater,communal standpipe,functional,50.0
0.0,Ruvuma / Southern Coast,1,True,VWC,False,other,user-group,unknown,good,dry,groundwater,other,non functional,38.0
30.0,Lake Victoria,850,True,VWC,False,submersible,user-group,per bucket,salty,enough,groundwater,communal standpipe,non functional,40.0
50.0,Internal,461,True,Parastatal,True,submersible,parastatal,per bucket,salty,insufficient,groundwater,communal standpipe,functional,14.0
0.0,Pangani,1,True,Company,True,gravity,commercial,monthly,good,insufficient,groundwater,communal standpipe,functional,17.0
250.0,Lake Tanganyika,320,True,Water authority,True,gravity,user-group,monthly,good,enough,surface,communal standpipe,non functional,16.0
500.0,Pangani,150,True,VWC,True,gravity,user-group,monthly,good,insufficient,groundwater,communal standpipe,functional,43.0
0.0,Lake Tanganyika,150,True,VWC,False,gravity,user-group,unknown,good,insufficient,groundwater,communal standpipe,non functional,17.0
30.0,Ruvuma / Southern Coast,156,False,WUA,False,gravity,user-group,per bucket,good,insufficient,surface,communal standpipe,non functional,10.0
0.0,Rufiji,50,True,WUA,True,gravity,user-group,never pay,good,enough,surface,communal standpipe,functional,15.0
2000.0,Rufiji,1,True,VWC,True,gravity,user-group,annually,good,enough,groundwater,communal standpipe,non functional,29.0
5000.0,Rufiji,53,True,WUA,True,gravity,user-group,annually,good,enough,surface,communal standpipe,functional,27.0
0.0,Internal,153,True,VWC,True,gravity,user-group,unknown,good,insufficient,groundwater,communal standpipe,functional,18.0
500.0,Pangani,14,True,Water Board,True,gravity,user-group,monthly,good,insufficient,groundwater,other,non functional,48.0
0.0,Internal,150,True,VWC,True,gravity,user-group,never pay,fluoride,insufficient,groundwater,communal standpipe,non functional,50.0
0.0,Rufiji,3500,True,VWC,False,wind-powered,user-group,never pay,good,insufficient,groundwater,communal standpipe,non functional,27.0
0.0,Lake Victoria,250,False,VWC,False,submersible,user-group,never pay,good,enough,surface,communal standpipe,non functional,37.0
2000.0,Lake Nyasa,0,True,VWC,True,gravity,user-group,on failure,good,enough,surface,communal standpipe,functional,15.0
10.0,Internal,1000,True,VWC,True,gravity,user-group,per bucket,good,insufficient,surface,communal standpipe,functional,18.0
50.0,Ruvuma / Southern Coast,600,True,VWC,True,submersible,user-group,per bucket,good,enough,groundwater,communal standpipe,functional,46.0
0.0,Ruvuma / Southern Coast,80,True,VWC,True,gravity,user-group,never pay,good,insufficient,groundwater,communal standpipe,functional,43.0
2500.0,Ruvuma / Southern Coast,1,True,VWC,False,handpump,user-group,annually,good,enough,groundwater,hand pump,functional,19.0
10.0,Internal,200,True,VWC,True,gravity,user-group,per bucket,good,insufficient,surface,communal standpipe,functional,18.0
500.0,Rufiji,40,True,VWC,False,handpump,user-group,monthly,good,enough,groundwater,hand pump,non functional,10.0
0.0,Lake Tanganyika,1,False,VWC,True,submersible,user-group,never pay,good,enough,groundwater,communal standpipe,non functional,46.0
300.0,Lake Tanganyika,650,False,VWC,True,gravity,user-group,monthly,good,insufficient,groundwater,communal standpipe,functional,14.0
0.0,Pangani,1,True,Company,True,gravity,commercial,monthly,good,insufficient,groundwater,communal standpipe,functional,8.0
0.0,Internal,210,True,VWC,True,gravity,user-group,never pay,good,insufficient,groundwater,communal standpipe,functional,18.0
5000.0,Rufiji,550,True,VWC,True,gravity,user-group,annually,good,enough,groundwater,communal standpipe,functional,33.0
0.0,Pangani,150,True,VWC,True,gravity,user-group,unknown,good,insufficient,surface,communal standpipe,non functional,18.0
0.0,Internal,29,True,VWC,True,wind-powered,user-group,never pay,good,dry,groundwater,communal standpipe,non functional,12.0
0.0,Rufiji,1,True,VWC,True,motorpump,user-group,never pay,good,enough,groundwater,communal standpipe,non functional,46.0
500.0,Lake Rukwa,1,False,VWC,False,gravity,commercial,monthly,good,enough,surface,communal standpipe,functional,30.0
1000.0,Pangani,34,True,Private operator,True,gravity,commercial,monthly,good,insufficient,groundwater,communal standpipe,non functional,40.0
0.0,Rufiji,15,True,VWC,True,gravity,user-group,never pay,good,enough,groundwater,communal standpipe,functional,14.0
20.0,Pangani,100,True,VWC,True,gravity,user-group,per bucket,good,insufficient,groundwater,communal standpipe,non functional,20.0
0.0,Internal,532,True,Parastatal,True,gravity,parastatal,never pay,good,insufficient,groundwater,communal standpipe,functional,9.0
25.0,Internal,270,True,VWC,True,submersible,user-group,per bucket,good,enough,groundwater,communal standpipe,functional,14.0
0.0,Pangani,150,True,VWC,True,gravity,user-group,never pay,good,insufficient,groundwater,communal standpipe,non functional,20.0
1200.0,Rufiji,0,True,WUA,False,handpump,user-group,annually,good,enough,groundwater,hand pump,functional,20.0
0.0,Wami / Ruvu,240,True,VWC,False,other,user-group,never pay,good,seasonal,groundwater,other,non functional,20.0
0.0,Lake Tanganyika,500,True,VWC,False,gravity,user-group,unknown,good,insufficient,surface,communal standpipe,non functional,11.0
3600.0,Lake Tanganyika,135,True,WUG,True,gravity,user-group,annually,good,enough,surface,communal standpipe,non functional,41.0
0.0,Pangani,500,True,WUA,False,gravity,user-group,unknown,good,insufficient,surface,communal standpipe,functional,11.0
0.0,Lake Tanganyika,1,False,VWC,False,handpump,user-group,never pay,unknown,unknown,groundwater,hand pump,non functional,26.0
1200.0,Lake Tanganyika,750,True,Water authority,True,gravity,user-group,annually,good,enough,surface,communal standpipe,functional,16.0
3600.0,Rufiji,75,True,VWC,True,gravity,user-group,annually,good,enough,groundwater,communal standpipe,functional,13.0
0.0,Internal,125,True,Parastatal,True,gravity,parastatal,never pay,good,seasonal,surface,communal standpipe,functional,18.0
0.0,Rufiji,2500,True,VWC,False,other,user-group,never pay,unknown,enough,groundwater,other,non functional,11.0
0.0,Ruvuma / Southern Coast,450,True,WUG,False,handpump,user-group,never pay,good,dry,groundwater,hand pump,non functional,10.0
0.0,Wami / Ruvu,500,True,Private operator,False,other,commercial,never pay,good,seasonal,surface,other,non functional,10.0
0.0,Internal,532,True,Parastatal,True,submersible,parastatal,never pay,good,dry,groundwater,communal standpipe,non functional,46.0
0.0,Wami / Ruvu,50,True,VWC,True,gravity,user-group,on failure,good,insufficient,surface,communal standpipe,functional,15.0
30.0,Wami / Ruvu,20,True,WUA,True,submersible,user-group,per bucket,good,enough,surface,communal standpipe,functional,16.0
0.0,Internal,1,True,Company,True,gravity,commercial,monthly,good,insufficient,groundwater,communal standpipe,functional,11.0
2000.0,Pangani,960,True,Water authority,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,non functional,10.0
3000.0,Internal,420,True,WUG,True,handpump,user-group,annually,good,enough,groundwater,hand pump,functional,23.0
1000.0,Wami / Ruvu,175,True,VWC,True,gravity,user-group,monthly,good,enough,surface,communal standpipe,functional,12.0
500.0,Lake Tanganyika,0,True,VWC,True,handpump,user-group,monthly,good,enough,groundwater,hand pump,functional,29.0
0.0,Pangani,150,True,Parastatal,True,gravity,commercial,never pay,good,enough,groundwater,communal standpipe,non functional,22.0
10.0,Pangani,150,True,Water Board,True,gravity,user-group,per bucket,good,insufficient,surface,communal standpipe,functional,17.0
