amount_tsh,basin,population,public_meeting,scheme_management,permit,extraction_type_class,management_group,payment_type,quality_group,quantity_group,source_class,waterpoint_type_group,status_group,age
1000.0,Pangani,1.0,True,Company,True,gravity,commercial,monthly,good,insufficient,groundwater,communal standpipe,functional,8.0
0.0,Lake Nyasa,25.0,True,VWC,True,gravity,user-group,on failure,good,enough,groundwater,communal standpipe,functional,12.0
1000.0,Pangani,210.0,True,Water authority,True,gravity,user-group,annually,good,enough,surface,communal standpipe,non functional,7.0
200.0,Wami / Ruvu,90.0,True,VWC,True,handpump,user-group,monthly,good,insufficient,groundwater,hand pump,functional,44.0
0.0,Pangani,1.0,True,Company,True,gravity,commercial,monthly,good,enough,groundwater,communal standpipe,non functional,44.0
0.0,Ruvuma / Southern Coast,320.0,True,VWC,False,other,user-group,never pay,unknown,dry,groundwater,communal standpipe,non functional,48.0
0.0,Pangani,250.0,True,VWC,False,handpump,user-group,never pay,good,seasonal,groundwater,hand pump,non functional,16.0
0.0,Lake Victoria,250.0,True,WUA,True,gravity,user-group,unknown,good,dry,surface,communal standpipe,non functional,48.0
0.0,Wami / Ruvu,70.0,True,Company,True,submersible,commercial,never pay,good,enough,surface,communal standpipe,non functional,35.0
20.0,Wami / Ruvu,50.0,True,VWC,True,submersible,user-group,per bucket,good,enough,groundwater,communal standpipe,non functional,36.0
0.0,Ruvuma / Southern Coast,1.0,False,VWC,False,handpump,user-group,never pay,good,insufficient,groundwater,hand pump,non functional,17.0
0.0,Ruvuma / Southern Coast,60.0,True,VWC,True,submersible,user-group,never pay,salty,enough,groundwater,other,non functional,45.0
1000.0,Lake Nyasa,20.0,True,WUA,True,gravity,user-group,annually,good,enough,groundwater,communal standpipe,functional,15.0
0.0,Lake Tanganyika,230.0,True,VWC,True,gravity,user-group,unknown,good,enough,groundwater,improved spring,functional,11.0
0.0,Pangani,450.0,True,WUA,True,gravity,user-group,unknown,good,enough,groundwater,communal standpipe,functional,13.0
1000.0,Ruvuma / Southern Coast,1125.0,True,VWC,True,gravity,user-group,monthly,good,enough,surface,communal standpipe,functional,9.0
0.0,Pangani,400.0,True,VWC,False,handpump,user-group,never pay,good,insufficient,groundwater,hand pump,functional,47.0
0.0,Lake Tanganyika,850.0,True,Water authority,True,gravity,user-group,never pay,good,insufficient,surface,communal standpipe,non functional,38.0
0.0,Rufiji,75.0,True,WUA,True,gravity,user-group,on failure,good,enough,surface,communal standpipe,non functional,42.0
0.0,Lake Tanganyika,1125.0,True,Water authority,False,handpump,user-group,never pay,good,enough,groundwater,hand pump,functional,18.0
200.0,Lake Nyasa,0.0,True,WUA,False,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,30.0
1000.0,Lake Nyasa,0.0,True,VWC,False,gravity,user-group,annually,good,enough,groundwater,communal standpipe,functional,29.0
0.0,Lake Tanganyika,222.0,False,WUG,True,gravity,user-group,unknown,good,enough,surface,communal standpipe,non functional,36.0
0.0,Rufiji,100.0,True,VWC,True,gravity,user-group,never pay,good,insufficient,surface,communal standpipe,non functional,23.0
0.0,Pangani,1.0,False,VWC,True,gravity,user-group,never pay,good,enough,groundwater,other,non functional,48.0
500.0,Wami / Ruvu,250.0,True,VWC,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,non functional,20.0
0.0,Lake Tanganyika,1.0,True,VWC,False,other,user-group,unknown,unknown,enough,groundwater,other,non functional,8.0
30.0,Ruvuma / Southern Coast,230.0,True,VWC,False,submersible,user-group,per bucket,good,enough,groundwater,communal standpipe,non functional,32.0
0.0,Pangani,60.0,True,VWC,True,handpump,user-group,never pay,good,insufficient,groundwater,hand pump,functional,18.0
0.0,Ruvuma / Southern Coast,210.0,True,VWC,False,other,user-group,never pay,salty,dry,groundwater,other,non functional,40.0
0.0,Pangani,200.0,True,VWC,True,gravity,user-group,never pay,good,enough,groundwater,communal standpipe,functional,30.0
1000.0,Rufiji,0.0,False,VWC,False,gravity,user-group,on failure,good,enough,groundwater,communal standpipe,functional,46.0
300.0,Ruvuma / Southern Coast,60.0,True,VWC,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,15.0
0.0,Lake Nyasa,20.0,True,VWC,False,gravity,user-group,never pay,good,enough,groundwater,communal standpipe,functional,22.0
0.0,Internal,100.0,True,VWC,True,gravity,user-group,unknown,good,insufficient,groundwater,other,non functional,30.0
200.0,Pangani,250.0,True,VWC,True,gravity,commercial,annually,good,enough,groundwater,communal standpipe,functional,10.0
0.0,Rufiji,120.0,True,VWC,True,gravity,user-group,never pay,good,dry,surface,communal standpipe,non functional,42.0
0.0,Pangani,350.0,True,VWC,False,gravity,user-group,never pay,good,enough,groundwater,communal standpipe,functional,49.0
1000.0,Pangani,1.0,True,VWC,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,non functional,51.0
0.0,Rufiji,150.0,True,WUA,True,gravity,user-group,never pay,good,enough,surface,communal standpipe,functional,17.0
10.0,Pangani,5.0,True,WUA,True,gravity,user-group,per bucket,good,enough,groundwater,communal standpipe,functional,19.0
20.0,Pangani,200.0,True,VWC,True,gravity,user-group,per bucket,good,insufficient,groundwater,communal standpipe,functional,50.0
0.0,Pangani,1.0,True,VWC,True,gravity,user-group,never pay,good,enough,groundwater,communal standpipe,functional,13.0
500.0,Lake Tanganyika,100.0,True,VWC,True,handpump,user-group,monthly,salty,enough,groundwater,hand pump,functional,36.0
0.0,Rufiji,800.0,True,VWC,True,gravity,user-group,never pay,good,insufficient,surface,communal standpipe,functional,34.0
25.0,Pangani,130.0,True,Water Board,True,submersible,user-group,per bucket,good,enough,groundwater,communal standpipe,functional,12.0
200.0,Wami / Ruvu,800.0,True,VWC,True,handpump,user-group,monthly,salty,insufficient,groundwater,hand pump,non functional,24.0
0.0,Wami / Ruvu,1.0,True,VWC,False,handpump,user-group,never pay,salty,insufficient,groundwater,hand pump,non functional,34.0
20.0,Pangani,400.0,False,VWC,False,submersible,user-group,per bucket,salty,insufficient,groundwater,communal standpipe,non functional,12.0
50.0,Pangani,1125.0,True,VWC,False,handpump,user-group,per bucket,salty,insufficient,groundwater,hand pump,functional,10.0
0.0,Ruvuma / Southern Coast,1.0,True,VWC,True,other,user-group,never pay,good,enough,groundwater,other,non functional,10.0
0.0,Pangani,15.0,True,Company,True,gravity,commercial,never pay,good,enough,groundwater,communal standpipe,functional,12.0
500.0,Rufiji,200.0,True,VWC,True,gravity,user-group,monthly,good,enough,surface,communal standpipe,functional,17.0
0.0,Pangani,1.0,True,Company,True,gravity,commercial,never pay,good,enough,groundwater,communal standpipe,functional,9.0
500.0,Lake Tanganyika,620.0,True,Water authority,False,submersible,user-group,other,good,enough,groundwater,communal standpipe,non functional,42.0
0.0,Lake Tanganyika,150.0,True,VWC,False,gravity,user-group,unknown,good,insufficient,groundwater,improved spring,functional,11.0
200.0,Wami / Ruvu,180.0,True,VWC,True,handpump,user-group,monthly,good,enough,groundwater,hand pump,functional,38.0
1000.0,Lake Nyasa,0.0,True,VWC,False,gravity,user-group,annually,good,enough,groundwater,communal standpipe,functional,24.0
0.0,Ruvuma / Southern Coast,650.0,True,VWC,True,other,user-group,never pay,salty,enough,groundwater,other,non functional,41.0
0.0,Internal,99.0,True,WUG,True,handpump,user-group,never pay,good,insufficient,groundwater,hand pump,functional,16.0
0.0,Lake Tanganyika,400.0,True,Water authority,True,handpump,commercial,never pay,good,enough,groundwater,hand pump,non functional,35.0
1000.0,Pangani,1.0,True,VWC,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,non functional,48.0
0.0,Lake Nyasa,0.0,True,VWC,False,gravity,user-group,never pay,good,enough,groundwater,communal standpipe,functional,18.0
10.0,Internal,400.0,True,VWC,True,gravity,user-group,per bucket,good,seasonal,surface,communal standpipe,functional,26.0
0.0,Pangani,300.0,True,VWC,False,handpump,user-group,never pay,salty,dry,groundwater,hand pump,non functional,13.0
0.0,Rufiji,300.0,True,WUA,True,gravity,user-group,never pay,good,insufficient,surface,communal standpipe,functional,22.0
0.0,Pangani,100.0,False,Private operator,False,other,commercial,never pay,good,insufficient,groundwater,other,non functional,60.0
10.0,Pangani,140.0,True,Water Board,True,gravity,user-group,per bucket,good,insufficient,surface,communal standpipe,functional,14.0
600.0,Lake Tanganyika,150.0,True,WUG,True,gravity,user-group,monthly,good,enough,surface,communal standpipe,functional,11.0
0.0,Ruvuma / Southern Coast,780.0,False,VWC,True,gravity,parastatal,other,good,dry,surface,communal standpipe,non functional,16.0
0.0,Pangani,90.0,True,Water authority,True,gravity,user-group,never pay,good,insufficient,groundwater,communal standpipe,non functional,15.0
0.0,Lake Tanganyika,356.0,True,VWC,False,gravity,user-group,unknown,good,enough,groundwater,communal standpipe,non functional,29.0
5.0,Pangani,30.0,True,Water Board,True,gravity,user-group,per bucket,good,enough,surface,communal standpipe,functional,13.0
0.0,Internal,285.0,True,VWC,True,gravity,user-group,never pay,good,enough,groundwater,communal standpipe,non functional,38.0
0.0,Lake Tanganyika,350.0,True,VWC,False,handpump,user-group,unknown,good,enough,groundwater,hand pump,non functional,15.0
500.0,Lake Rukwa,700.0,True,VWC,True,handpump,user-group,on failure,good,enough,groundwater,hand pump,non functional,26.0
0.0,Pangani,1.0,True,VWC,True,other,user-group,never pay,good,enough,groundwater,other,non functional,9.0
200.0,Wami / Ruvu,300.0,True,VWC,True,other,user-group,monthly,salty,insufficient,groundwater,other,non functional,21.0
0.0,Pangani,1.0,True,WUA,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,50.0
0.0,Wami / Ruvu,250.0,True,VWC,True,submersible,user-group,never pay,salty,enough,groundwater,communal standpipe,functional,16.0
0.0,Internal,150.0,True,VWC,False,motorpump,user-group,unknown,good,enough,groundwater,communal standpipe,non functional,46.0
20.0,Pangani,250.0,True,Water authority,True,gravity,user-group,per bucket,good,insufficient,groundwater,communal standpipe,functional,8.0
0.0,Internal,608.0,True,VWC,True,gravity,user-group,never pay,good,insufficient,groundwater,communal standpipe,functional,12.0
0.0,Wami / Ruvu,100.0,True,VWC,True,handpump,user-group,on failure,good,insufficient,groundwater,hand pump,non functional,23.0
1000.0,Internal,162.0,True,VWC,True,gravity,user-group,annually,good,enough,groundwater,communal standpipe,functional,17.0
0.0,Lake Nyasa,50.0,True,VWC,True,gravity,user-group,on failure,good,enough,groundwater,communal standpipe,functional,24.0
30.0,Pangani,140.0,True,Water authority,True,submersible,user-group,per bucket,good,enough,groundwater,communal standpipe,non functional,9.0
50.0,Wami / Ruvu,15.0,False,WUA,True,submersible,commercial,per bucket,good,enough,surface,communal standpipe,functional,10.0
20.0,Internal,357.0,True,VWC,True,handpump,user-group,per bucket,good,enough,groundwater,hand pump,functional,12.0
0.0,Wami / Ruvu,1125.0,True,VWC,True,handpump,user-group,on failure,good,insufficient,groundwater,hand pump,non functional,20.0
20.0,Pangani,400.0,False,WUA,True,gravity,user-group,per bucket,good,insufficient,groundwater,communal standpipe,non functional,11.0
600.0,Lake Tanganyika,400.0,True,WUG,True,gravity,user-group,monthly,good,enough,surface,communal standpipe,non functional,12.0
250.0,Lake Tanganyika,1125.0,True,Water authority,True,gravity,user-group,monthly,good,enough,surface,communal standpipe,functional,22.0
200.0,Lake Tanganyika,185.0,True,WUG,True,gravity,user-group,monthly,good,enough,surface,communal standpipe,non functional,14.0
0.0,Pangani,1.0,True,VWC,True,gravity,user-group,never pay,good,enough,groundwater,communal standpipe,functional,45.0
0.0,Pangani,96.0,True,Water Board,True,gravity,user-group,unknown,good,enough,groundwater,communal standpipe,functional,8.0
250.0,Lake Tanganyika,450.0,True,Water authority,True,gravity,user-group,monthly,good,enough,surface,communal standpipe,non functional,14.0
500.0,Pangani,120.0,True,Water authority,True,gravity,user-group,on failure,good,enough,surface,communal standpipe,non functional,53.0
0.0,Pangani,87.0,True,Water Board,True,gravity,user-group,unknown,good,enough,groundwater,communal standpipe,functional,8.0
20.0,Internal,231.0,True,VWC,True,submersible,user-group,per bucket,good,insufficient,surface,communal standpipe,functional,29.0
0.0,Lake Tanganyika,270.0,True,Water authority,False,other,user-group,never pay,good,enough,groundwater,other,non functional,7.0
0.0,Pangani,50.0,True,VWC,True,handpump,user-group,never pay,good,insufficient,groundwater,hand pump,non functional,36.0
0.0,Lake Victoria,500.0,True,WUG,False,handpump,user-group,never pay,good,insufficient,groundwater,hand pump,non functional,23.0
25.0,Pangani,65.0,True,Water Board,True,submersible,user-group,per bucket,good,enough,groundwater,communal standpipe,functional,12.0
0.0,Lake Tanganyika,210.0,True,VWC,False,handpump,user-group,unknown,good,enough,groundwater,hand pump,functional,16.0
0.0,Pangani,1.0,True,VWC,True,gravity,user-group,never pay,good,enough,groundwater,other,non functional,35.0
0.0,Wami / Ruvu,1.0,False,VWC,True,submersible,user-group,never pay,good,enough,groundwater,communal standpipe,non functional,27.0
20.0,Pangani,56.0,True,Water authority,True,gravity,commercial,per bucket,good,insufficient,groundwater,communal standpipe,functional,12.0
0.0,Pangani,120.0,True,VWC,True,gravity,user-group,unknown,good,enough,groundwater,communal standpipe,functional,45.0
0.0,Internal,150.0,True,VWC,True,gravity,user-group,never pay,good,insufficient,groundwater,communal standpipe,functional,10.0
0.0,Pangani,100.0,True,VWC,True,gravity,user-group,never pay,good,enough,groundwater,communal standpipe,functional,20.0
50.0,Pangani,300.0,True,VWC,True,submersible,user-group,per bucket,good,enough,groundwater,communal standpipe,non functional,40.0
30.0,Pangani,150.0,True,VWC,True,gravity,user-group,per bucket,good,insufficient,groundwater,communal standpipe,functional,40.0
5.0,Pangani,25.0,True,Water Board,True,gravity,user-group,per bucket,good,enough,surface,communal standpipe,functional,13.0
0.0,Pangani,1.0,True,Company,True,gravity,commercial,monthly,good,insufficient,groundwater,communal standpipe,non functional,11.0
0.0,Rufiji,65.0,True,WUA,True,gravity,user-group,on failure,good,dry,surface,communal standpipe,non functional,26.0
200.0,Rufiji,250.0,True,WUG,False,handpump,user-group,monthly,good,enough,groundwater,hand pump,non functional,22.0
20.0,Internal,450.0,True,VWC,True,motorpump,user-group,per bucket,salty,insufficient,groundwater,communal standpipe,non functional,12.0
70.0,Ruvuma / Southern Coast,412.0,True,VWC,True,submersible,user-group,per bucket,good,enough,groundwater,communal standpipe,non functional,42.0
0.0,Wami / Ruvu,135.0,True,VWC,True,handpump,user-group,never pay,good,enough,groundwater,hand pump,non functional,23.0
25.0,Pangani,75.0,True,Water Board,True,submersible,user-group,per bucket,good,enough,groundwater,communal standpipe,functional,12.0
0.0,Rufiji,450.0,True,Company,True,gravity,commercial,never pay,good,enough,surface,communal standpipe,non functional,22.0
20.0,Pangani,200.0,True,VWC,True,submersible,user-group,per bucket,good,insufficient,groundwater,communal standpipe,functional,9.0
500.0,Ruvuma / Southern Coast,150.0,True,VWC,True,gravity,user-group,monthly,good,seasonal,surface,communal standpipe,non functional,37.0
